Ribbons & Balloons,https://www.tripadvisor.com/Restaurant_Review-g304554-d6726860-Reviews-Ribbons_Balloons-Mumbai_Bombay_Maharashtra.html,,,,,
Birdy's,https://www.tripadvisor.com/Restaurant_Review-g304554-d6726859-Reviews-Birdy_s-Mumbai_Bombay_Maharashtra.html,,,,,
Sid's Adda -Stamp Out Hunger,https://www.tripadvisor.com/Restaurant_Review-g304554-d6726857-Reviews-Sid_s_Adda_Stamp_Out_Hunger-Mumbai_Bombay_Maharashtra.html,,,,,
Shubham's Veg Treat,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012747-Reviews-Shubham_s_Veg_Treat-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Blue Punjab Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012735-Reviews-Hotel_Blue_Punjab_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Thambi,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012714-Reviews-Thambi-Mumbai_Bombay_Maharashtra.html,,,,,
Happy Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012672-Reviews-Happy_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Mumbai Zaika,https://www.tripadvisor.com/Restaurant_Review-g304554-d8833396-Reviews-Mumbai_Zaika-Mumbai_Bombay_Maharashtra.html,,,,,
Bangalore Iyengar's Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7755446-Reviews-Bangalore_Iyengar_s_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Fitness Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012609-Reviews-Fitness_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Jotirling Prasnna Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909730-Reviews-Hotel_Jotirling_Prasnna_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Kamlakar Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909722-Reviews-Hotel_Kamlakar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Poisar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909720-Reviews-Poisar-Mumbai_Bombay_Maharashtra.html,,,,,
Vishwas Sweets & Bhelpuri House,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012588-Reviews-Vishwas_Sweets_Bhelpuri_House-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Sonali Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012585-Reviews-Hotel_Sonali_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Shri Shiv Sai Snack Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012584-Reviews-Shri_Shiv_Sai_Snack_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Sahil Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909709-Reviews-Hotel_Sahil_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Dave Farshan Mart,https://www.tripadvisor.com/Restaurant_Review-g304554-d10298192-Reviews-Dave_Farshan_Mart-Mumbai_Bombay_Maharashtra.html,,,,,
Fusion,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012576-Reviews-Fusion-Mumbai_Bombay_Maharashtra.html,,,,,
Snacks Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012574-Reviews-Snacks_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Jayshree,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012572-Reviews-Jayshree-Mumbai_Bombay_Maharashtra.html,,,,,
Paradise,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012570-Reviews-Paradise-Mumbai_Bombay_Maharashtra.html,,,,,
New Banana Shop,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909692-Reviews-New_Banana_Shop-Mumbai_Bombay_Maharashtra.html,,,,,
Royal Challenge,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012564-Reviews-Royal_Challenge-Mumbai_Bombay_Maharashtra.html,,,,,
Vaibhav,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012563-Reviews-Vaibhav-Mumbai_Bombay_Maharashtra.html,,,,,
Tender Fresh Ice Creams,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012562-Reviews-Tender_Fresh_Ice_Creams-Mumbai_Bombay_Maharashtra.html,,,,,
Express Sweet Treat,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012560-Reviews-Express_Sweet_Treat-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Samrat Bar and Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012556-Reviews-Hotel_Samrat_Bar_and_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Salt,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012554-Reviews-Salt-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Vrundavan Hotel Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7755366-Reviews-Shree_Vrundavan_Hotel_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Sai Sandwich,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012535-Reviews-Sai_Sandwich-Mumbai_Bombay_Maharashtra.html,,,,,
Desi Dhaba,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012533-Reviews-Desi_Dhaba-Mumbai_Bombay_Maharashtra.html,,,,,
The Chocolate Room,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012530-Reviews-The_Chocolate_Room-Mumbai_Bombay_Maharashtra.html,,,,,
Pizzas & More,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012525-Reviews-Pizzas_More-Mumbai_Bombay_Maharashtra.html,,,,,
Vihar Lake,https://www.tripadvisor.com/Restaurant_Review-g304554-d6132173-Reviews-Vihar_Lake-Mumbai_Bombay_Maharashtra.html,,,,,
Baskin-Robbins,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012523-Reviews-Baskin_Robbins-Mumbai_Bombay_Maharashtra.html,,,,,
Andy Burger King,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012517-Reviews-Andy_Burger_King-Mumbai_Bombay_Maharashtra.html,,,,,
Meats & More,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012516-Reviews-Meats_More-Mumbai_Bombay_Maharashtra.html,,,,,
Foodicted,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012512-Reviews-Foodicted-Mumbai_Bombay_Maharashtra.html,,,,,
Nishi Gandha,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012510-Reviews-Nishi_Gandha-Mumbai_Bombay_Maharashtra.html,,,,,
Madhuban Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012509-Reviews-Madhuban_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Southern Aroma,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012508-Reviews-Southern_Aroma-Mumbai_Bombay_Maharashtra.html,,,,,
Meals an' Bites,https://www.tripadvisor.com/Restaurant_Review-g304554-d8629747-Reviews-Meals_an_Bites-Mumbai_Bombay_Maharashtra.html,,,,,
Creamica Ice Cream,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012502-Reviews-Creamica_Ice_Cream-Mumbai_Bombay_Maharashtra.html,,,,,
Shiv Palace Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7806747-Reviews-Shiv_Palace_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Shakti Sweets & Snacks,https://www.tripadvisor.com/Restaurant_Review-g304554-d8475427-Reviews-Shakti_Sweets_Snacks-Mumbai_Bombay_Maharashtra.html,,,,,
Minus Zero Degree Ice Creams,https://www.tripadvisor.com/Restaurant_Review-g304554-d8475426-Reviews-Minus_Zero_Degree_Ice_Creams-Mumbai_Bombay_Maharashtra.html,,,,,
Chaska Chaat,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012490-Reviews-Chaska_Chaat-Mumbai_Bombay_Maharashtra.html,,,,,
Domino's Pizza,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012488-Reviews-Domino_s_Pizza-Mumbai_Bombay_Maharashtra.html,,,,,
Central Point,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012482-Reviews-Central_Point-Mumbai_Bombay_Maharashtra.html,,,,,
Shri Ekveera Aai Chinese Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012481-Reviews-Shri_Ekveera_Aai_Chinese_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Chinese Point,https://www.tripadvisor.com/Restaurant_Review-g304554-d8012477-Reviews-Chinese_Point-Mumbai_Bombay_Maharashtra.html,,,,,
Ajit Palace,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909578-Reviews-Ajit_Palace-Mumbai_Bombay_Maharashtra.html,,,,,
Darshan Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909575-Reviews-Darshan_Bar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Amul Ice Creams,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909531-Reviews-Amul_Ice_Creams-Mumbai_Bombay_Maharashtra.html,,,,,
Sea Lounge,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909530-Reviews-Sea_Lounge-Mumbai_Bombay_Maharashtra.html,,,,,
Singh's Biryani,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909526-Reviews-Singh_s_Biryani-Mumbai_Bombay_Maharashtra.html,,,,,
Swagat Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909518-Reviews-Swagat_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Monginis,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909495-Reviews-Monginis-Mumbai_Bombay_Maharashtra.html,,,,,
Denish The Cake Shop,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909478-Reviews-Denish_The_Cake_Shop-Mumbai_Bombay_Maharashtra.html,,,,,
Bikaner Sweet & Namkin,https://www.tripadvisor.com/Restaurant_Review-g304554-d8441089-Reviews-Bikaner_Sweet_Namkin-Mumbai_Bombay_Maharashtra.html,,,,,
Jyoti Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5903422-Reviews-Jyoti_Bar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Samudra,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909463-Reviews-Samudra-Mumbai_Bombay_Maharashtra.html,,,,,
Praja Snacks Centre,https://www.tripadvisor.com/Restaurant_Review-g304554-d7755149-Reviews-Praja_Snacks_Centre-Mumbai_Bombay_Maharashtra.html,,,,,
Jumbo King,https://www.tripadvisor.com/Restaurant_Review-g304554-d8601170-Reviews-Jumbo_King-Mumbai_Bombay_Maharashtra.html,,,,,
Bake & Brew,https://www.tripadvisor.com/Restaurant_Review-g304554-d8441109-Reviews-Bake_Brew-Mumbai_Bombay_Maharashtra.html,,,,,
Whats Upp,https://www.tripadvisor.com/Restaurant_Review-g304554-d7806551-Reviews-Whats_Upp-Mumbai_Bombay_Maharashtra.html,,,,,
Girnar Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909424-Reviews-Girnar_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Modern Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909409-Reviews-Modern_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
Jyoti Ahar Bhavan,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909401-Reviews-Jyoti_Ahar_Bhavan-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Malvankatta Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909356-Reviews-Hotel_Malvankatta_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Super Kitchen Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909353-Reviews-Hotel_Super_Kitchen_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Anukul Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909349-Reviews-Hotel_Anukul_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Usman Suleman Mithaiwala,https://www.tripadvisor.com/Restaurant_Review-g304554-d7806434-Reviews-Usman_Suleman_Mithaiwala-Mumbai_Bombay_Maharashtra.html,,,,,
Swadisht,https://www.tripadvisor.com/Restaurant_Review-g304554-d7806412-Reviews-Swadisht-Mumbai_Bombay_Maharashtra.html,,,,,
Biryani Hut,https://www.tripadvisor.com/Restaurant_Review-g304554-d6160414-Reviews-Biryani_Hut-Mumbai_Bombay_Maharashtra.html,,,,,
Indian Swad,https://www.tripadvisor.com/Restaurant_Review-g304554-d5903227-Reviews-Indian_Swad-Mumbai_Bombay_Maharashtra.html,,,,,
The Hub,https://www.tripadvisor.com/Restaurant_Review-g304554-d8441199-Reviews-The_Hub-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Siddhivinayak Juice Centre,https://www.tripadvisor.com/Restaurant_Review-g304554-d8441226-Reviews-Shree_Siddhivinayak_Juice_Centre-Mumbai_Bombay_Maharashtra.html,,,,,
Punjabi Tawa,https://www.tripadvisor.com/Restaurant_Review-g304554-d7909180-Reviews-Punjabi_Tawa-Mumbai_Bombay_Maharashtra.html,,,,,
Shiv Sagar Fast Food,https://www.tripadvisor.com/Restaurant_Review-g304554-d7806290-Reviews-Shiv_Sagar_Fast_Food-Mumbai_Bombay_Maharashtra.html,,,,,
New Ideal,https://www.tripadvisor.com/Restaurant_Review-g304554-d8834973-Reviews-New_Ideal-Mumbai_Bombay_Maharashtra.html,,,,,
New Cake Cafe,https://www.tripadvisor.com/Restaurant_Review-g304554-d8834965-Reviews-New_Cake_Cafe-Mumbai_Bombay_Maharashtra.html,,,,,
New Delhi Darbar,https://www.tripadvisor.com/Restaurant_Review-g304554-d8834962-Reviews-New_Delhi_Darbar-Mumbai_Bombay_Maharashtra.html,,,,,
Nayak's Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8834953-Reviews-Nayak_s_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Ne'thing For Chocolate,https://www.tripadvisor.com/Restaurant_Review-g304554-d8834945-Reviews-Ne_thing_For_Chocolate-Mumbai_Bombay_Maharashtra.html,,,,,
New Schezwan,https://www.tripadvisor.com/Restaurant_Review-g304554-d5903006-Reviews-New_Schezwan-Mumbai_Bombay_Maharashtra.html,,,,,
Monginis,https://www.tripadvisor.com/Restaurant_Review-g304554-d7754654-Reviews-Monginis-Mumbai_Bombay_Maharashtra.html,,,,,
Sanjay Bhushan Patiyala,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034532-Reviews-Sanjay_Bhushan_Patiyala-Mumbai_Bombay_Maharashtra.html,,,,,
Manohar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7754645-Reviews-Manohar-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Uncle Kitchen Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7754628-Reviews-Hotel_Uncle_Kitchen_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Purva Pangat Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5902857-Reviews-Hotel_Purva_Pangat_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Prakash Punjab Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5902843-Reviews-Hotel_Prakash_Punjab_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Mafco,https://www.tripadvisor.com/Restaurant_Review-g304554-d7805995-Reviews-Mafco-Mumbai_Bombay_Maharashtra.html,,,,,
Fantasie Fine Chocolates,https://www.tripadvisor.com/Restaurant_Review-g304554-d8601811-Reviews-Fantasie_Fine_Chocolates-Mumbai_Bombay_Maharashtra.html,,,,,
Laxmi Punjab,https://www.tripadvisor.com/Restaurant_Review-g304554-d7805857-Reviews-Laxmi_Punjab-Mumbai_Bombay_Maharashtra.html,,,,,
Chef's Kitchen,https://www.tripadvisor.com/Restaurant_Review-g304554-d8807619-Reviews-Chef_s_Kitchen-Mumbai_Bombay_Maharashtra.html,,,,,
Maratha Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034278-Reviews-Maratha_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
Malvani Chamchamit,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034259-Reviews-Malvani_Chamchamit-Mumbai_Bombay_Maharashtra.html,,,,,
Hiren's Point,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034252-Reviews-Hiren_s_Point-Mumbai_Bombay_Maharashtra.html,,,,,
Vrindavan Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034239-Reviews-Vrindavan_Bar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Rasoie The Family Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034209-Reviews-Rasoie_The_Family_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
KGN Yadgaar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7805755-Reviews-KGN_Yadgaar-Mumbai_Bombay_Maharashtra.html,,,,,
Naived Snacks,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034185-Reviews-Naived_Snacks-Mumbai_Bombay_Maharashtra.html,,,,,
Trupti Chinese Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034180-Reviews-Trupti_Chinese_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
WOW Popcorn,https://www.tripadvisor.com/Restaurant_Review-g304554-d9554592-Reviews-WOW_Popcorn-Mumbai_Bombay_Maharashtra.html,,,,,
Wayside Inn Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034177-Reviews-Wayside_Inn_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Anand Pure Veg,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034174-Reviews-Anand_Pure_Veg-Mumbai_Bombay_Maharashtra.html,,,,,
Vishal Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034152-Reviews-Vishal_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Kanak Lakhsmi Hotel,https://www.tripadvisor.com/Restaurant_Review-g304554-d7805697-Reviews-Kanak_Lakhsmi_Hotel-Mumbai_Bombay_Maharashtra.html,,,,,
Durga Chinese,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034136-Reviews-Durga_Chinese-Mumbai_Bombay_Maharashtra.html,,,,,
Arabian Delights,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034127-Reviews-Arabian_Delights-Mumbai_Bombay_Maharashtra.html,,,,,
Ketki Chinese Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034108-Reviews-Ketki_Chinese_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Sindhu Palace,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034104-Reviews-Sindhu_Palace-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Noor,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034097-Reviews-Cafe_Noor-Mumbai_Bombay_Maharashtra.html,,,,,
Shiv Chhaya Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034088-Reviews-Shiv_Chhaya_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
I Spice,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034076-Reviews-I_Spice-Mumbai_Bombay_Maharashtra.html,,,,,
Golden Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7754178-Reviews-Golden_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
White Way Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d9554465-Reviews-White_Way_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Baskin-Robbins,https://www.tripadvisor.com/Restaurant_Review-g304554-d8441585-Reviews-Baskin_Robbins-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Ganesh Bhuvan Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7702696-Reviews-Hotel_Ganesh_Bhuvan_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Guru Krupa,https://www.tripadvisor.com/Restaurant_Review-g304554-d7702690-Reviews-Guru_Krupa-Mumbai_Bombay_Maharashtra.html,,,,,
GOLDEN RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304554-d1067302-Reviews-GOLDEN_RESTAURANT-Mumbai_Bombay_Maharashtra.html,,,,,
Shri Sai South Indian,https://www.tripadvisor.com/Restaurant_Review-g304554-d8441626-Reviews-Shri_Sai_South_Indian-Mumbai_Bombay_Maharashtra.html,,,,,
Sam Chinese,https://www.tripadvisor.com/Restaurant_Review-g304554-d9554372-Reviews-Sam_Chinese-Mumbai_Bombay_Maharashtra.html,,,,,
Mansarovar Delight,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011221-Reviews-Mansarovar_Delight-Mumbai_Bombay_Maharashtra.html,,,,,
Vaishali,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011220-Reviews-Vaishali-Mumbai_Bombay_Maharashtra.html,,,,,
Vasai Bhelpuri House,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011219-Reviews-Vasai_Bhelpuri_House-Mumbai_Bombay_Maharashtra.html,,,,,
New Good Luck Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011218-Reviews-New_Good_Luck_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Shri Nidhi,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011217-Reviews-Shri_Nidhi-Mumbai_Bombay_Maharashtra.html,,,,,
Jai Maa Tara,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011216-Reviews-Jai_Maa_Tara-Mumbai_Bombay_Maharashtra.html,,,,,
Natural Fresh Ice Cream,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011214-Reviews-Natural_Fresh_Ice_Cream-Mumbai_Bombay_Maharashtra.html,,,,,
Modern Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011211-Reviews-Modern_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Satkar,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011210-Reviews-Satkar-Mumbai_Bombay_Maharashtra.html,,,,,
Nagababa Fast Food,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011209-Reviews-Nagababa_Fast_Food-Mumbai_Bombay_Maharashtra.html,,,,,
Veg Delight,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011208-Reviews-Veg_Delight-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Jyoti Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011205-Reviews-Hotel_Jyoti_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Banarsi Sweet Mart,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011202-Reviews-Banarsi_Sweet_Mart-Mumbai_Bombay_Maharashtra.html,,,,,
Ganesh Sweets & Farsan,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011200-Reviews-Ganesh_Sweets_Farsan-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Krishna Chhaya,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011198-Reviews-Shree_Krishna_Chhaya-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Shri Tulsi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011197-Reviews-Hotel_Shri_Tulsi_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Ambika Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011196-Reviews-Ambika_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
China Town,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011192-Reviews-China_Town-Mumbai_Bombay_Maharashtra.html,,,,,
Indian Hygenic Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011191-Reviews-Indian_Hygenic_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Tadka Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011190-Reviews-Tadka_Bar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Monginis,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011189-Reviews-Monginis-Mumbai_Bombay_Maharashtra.html,,,,,
Amul Ice Cream,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011186-Reviews-Amul_Ice_Cream-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Coffee Day,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011181-Reviews-Cafe_Coffee_Day-Mumbai_Bombay_Maharashtra.html,,,,,
Food Plaza,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011179-Reviews-Food_Plaza-Mumbai_Bombay_Maharashtra.html,,,,,
The South Mania,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011176-Reviews-The_South_Mania-Mumbai_Bombay_Maharashtra.html,,,,,
Dairy Don,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011174-Reviews-Dairy_Don-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Coffee Day,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011171-Reviews-Cafe_Coffee_Day-Mumbai_Bombay_Maharashtra.html,,,,,
Shreeji Food Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011170-Reviews-Shreeji_Food_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Sahyadari Refreshments,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011169-Reviews-Sahyadari_Refreshments-Mumbai_Bombay_Maharashtra.html,,,,,
Noodle Nook,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011167-Reviews-Noodle_Nook-Mumbai_Bombay_Maharashtra.html,,,,,
Sangeet Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011166-Reviews-Sangeet_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Shiv Sagar Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011163-Reviews-Hotel_Shiv_Sagar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Aasra Cafe Star,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011161-Reviews-Aasra_Cafe_Star-Mumbai_Bombay_Maharashtra.html,,,,,
Shri Sagar Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011160-Reviews-Shri_Sagar_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Martin's The Chinese Nook,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011159-Reviews-Martin_s_The_Chinese_Nook-Mumbai_Bombay_Maharashtra.html,,,,,
Shashikant Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011156-Reviews-Shashikant_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
China Town,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011155-Reviews-China_Town-Mumbai_Bombay_Maharashtra.html,,,,,
Sagar,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011126-Reviews-Sagar-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Gopalkrishna,https://www.tripadvisor.com/Restaurant_Review-g304554-d7702500-Reviews-Hotel_Gopalkrishna-Mumbai_Bombay_Maharashtra.html,,,,,
Shubham Frankie,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011094-Reviews-Shubham_Frankie-Mumbai_Bombay_Maharashtra.html,,,,,
The Baker's Table,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011061-Reviews-The_Baker_s_Table-Mumbai_Bombay_Maharashtra.html,,,,,
